type,t,p,v
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,152,8739,85
current,151,8655,86
current,150,8570,87
current,149,8484,88
current,148,8397,89
current,147,8309,90
current,146,8220,91
current,145,8130,92
current,144,8039,93
current,143,7947,93
current,142,7856,95
current,141,7761,94
current,140,7667,95
current,139,7572,96
current,138,7476,97
current,137,7379,98
current,136,7281,99
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,152,8741,85
current,151,8657,86
current,150,8572,87
current,149,8486,88
current,148,8399,89
current,147,8311,90
current,146,8222,91
current,145,8132,92
current,144,8041,93
current,143,7949,94
current,142,7856,95
current,141,7762,95
current,140,7669,97
current,139,7572,96
current,138,7476,97
current,137,7379,98
current,136,7281,99
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,152,8743,85
current,151,8659,86
current,150,8574,87
current,149,8488,88
current,148,8401,89
current,147,8313,90
current,146,8224,91
current,145,8134,92
current,144,8043,93
current,143,7951,94
current,142,7858,95
current,141,7764,96
current,140,7669,97
current,139,7573,97
current,138,7478,99
current,137,7379,98
current,136,7281,99
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,152,8745,85
current,151,8661,86
current,150,8576,87
current,149,8490,88
current,148,8403,89
current,147,8315,90
current,146,8226,91
current,145,8136,92
current,144,8045,93
current,143,7953,94
current,142,7860,95
current,141,7766,96
current,140,7671,97
current,139,7575,98
current,138,7478,99
current,137,7380,99
current,136,7283,101
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,149,8663,112
current,148,8551,111
current,147,8440,110
current,146,8330,109
current,145,8221,108
current,144,8113,107
current,143,8006,106
current,142,7900,105
current,141,7795,104
current,140,7691,103
current,139,7588,103
current,138,7485,102
current,137,7383,101
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,148,8551,111
current,147,8440,110
current,146,8330,109
current,145,8221,108
current,144,8113,107
current,143,8006,106
current,142,7900,105
current,141,7795,104
current,140,7691,103
current,139,7588,103
current,138,7485,102
current,137,7383,101
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,147,8440,110
current,146,8330,109
current,145,8221,108
current,144,8113,107
current,143,8006,106
current,142,7900,105
current,141,7795,104
current,140,7691,103
current,139,7588,103
current,138,7485,102
current,137,7383,101
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,146,8330,109
current,145,8221,108
current,144,8113,107
current,143,8006,106
current,142,7900,105
current,141,7795,104
current,140,7692,104
current,139,7588,103
current,138,7485,102
current,137,7383,101
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,152,8747,85
current,151,8663,86
current,150,8579,88
current,149,8491,87
current,148,8404,88
current,147,8316,89
current,146,8227,90
current,145,8137,91
current,144,8046,92
current,143,7954,93
current,142,7861,94
current,141,7767,95
current,140,7672,96
current,139,7576,97
current,138,7479,98
current,137,7381,99
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8665,87
current,150,8579,88
current,149,8492,88
current,148,8406,90
current,147,8316,89
current,146,8227,90
current,145,8137,91
current,144,8046,92
current,143,7954,93
current,142,7861,94
current,141,7767,95
current,140,7672,96
current,139,7576,97
current,138,7479,98
current,137,7381,99
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8667,87
current,150,8581,88
current,149,8494,89
current,148,8406,90
current,147,8317,90
current,146,8229,92
current,145,8137,91
current,144,8046,92
current,143,7954,93
current,142,7861,94
current,141,7767,95
current,140,7672,96
current,139,7576,97
current,138,7479,98
current,137,7381,99
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8669,87
current,150,8583,88
current,149,8496,89
current,148,8408,90
current,147,8319,91
current,146,8229,92
current,145,8138,92
current,144,8048,94
current,143,7954,93
current,142,7861,94
current,141,7767,95
current,140,7672,96
current,139,7576,97
current,138,7479,98
current,137,7381,99
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8671,87
current,150,8585,88
current,149,8498,89
current,148,8410,90
current,147,8321,91
current,146,8231,92
current,145,8140,93
current,144,8048,94
current,143,7955,94
current,142,7863,96
current,141,7767,95
current,140,7672,96
current,139,7576,97
current,138,7479,98
current,137,7381,99
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8673,87
current,150,8587,88
current,149,8500,89
current,148,8412,90
current,147,8323,91
current,146,8233,92
current,145,8142,93
current,144,8050,94
current,143,7957,95
current,142,7863,96
current,141,7768,96
current,140,7674,98
current,139,7576,97
current,138,7479,98
current,137,7381,99
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8675,87
current,150,8590,89
current,149,8502,89
current,148,8415,91
current,147,8324,90
current,146,8235,92
current,145,8144,93
current,144,8052,94
current,143,7959,95
current,142,7865,96
current,141,7770,97
current,140,7674,98
current,139,7578,99
current,138,7480,99
current,137,7383,101
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,149,8660,112
current,148,8548,111
current,147,8437,110
current,146,8327,109
current,145,8218,108
current,144,8110,107
current,143,8003,106
current,142,7897,105
current,141,7792,104
current,140,7688,103
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,149,8657,111
current,148,8546,110
current,147,8437,110
current,146,8327,109
current,145,8218,108
current,144,8110,107
current,143,8003,106
current,142,7897,105
current,141,7792,104
current,140,7688,103
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,149,8654,111
current,148,8543,110
current,147,8433,109
current,146,8324,108
current,145,8216,107
current,144,8109,106
current,143,8003,106
current,142,7897,105
current,141,7792,104
current,140,7688,103
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,148,8543,110
current,147,8433,109
current,146,8324,108
current,145,8216,107
current,144,8110,107
current,143,8003,106
current,142,7897,105
current,141,7792,104
current,140,7688,103
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,149,8650,111
current,148,8539,110
current,147,8429,109
current,146,8320,108
current,145,8212,107
current,144,8105,106
current,143,7999,105
current,142,7894,104
current,141,7790,103
current,140,7687,102
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,148,8539,110
current,147,8429,109
current,146,8320,108
current,145,8212,107
current,144,8105,106
current,143,7999,105
current,142,7894,104
current,141,7790,103
current,140,7687,102
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,147,8429,109
current,146,8320,108
current,145,8212,107
current,144,8105,106
current,143,7999,105
current,142,7894,104
current,141,7790,103
current,140,7687,102
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,146,8320,108
current,145,8212,107
current,144,8105,106
current,143,7999,105
current,142,7894,104
current,141,7790,103
current,140,7687,102
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,145,8212,107
current,144,8105,106
current,143,7999,105
current,142,7894,104
current,141,7790,103
current,140,7687,102
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,144,8105,106
current,143,7999,105
current,142,7894,104
current,141,7790,103
current,140,7688,103
current,139,7585,102
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8678,87
current,150,8593,89
current,149,8504,88
current,148,8416,89
current,147,8327,90
current,146,8237,91
current,145,8146,92
current,144,8054,93
current,143,7961,94
current,142,7867,95
current,141,7772,96
current,140,7676,97
current,139,7579,98
current,138,7481,99
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8680,88
current,150,8593,89
current,149,8505,89
current,148,8418,91
current,147,8327,90
current,146,8237,91
current,145,8146,92
current,144,8054,93
current,143,7961,94
current,142,7867,95
current,141,7772,96
current,140,7676,97
current,139,7579,98
current,138,7481,99
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
current,129,6582,100
current,128,6482,100
current,127,6382,100
current,126,6282,100
current,127,6381,99
current,128,6479,98
current,129,6576,97
current,130,6672,96
current,131,6767,95
current,132,6861,94
current,133,6954,93
current,134,7046,92
current,135,7137,91
current,136,7227,90
current,137,7316,89
current,138,7404,88
current,139,7491,87
current,140,7577,86
current,141,7662,85
current,142,7746,84
current,143,7829,83
current,144,7911,82
current,145,7992,81
current,146,8072,80
current,147,8151,79
current,148,8229,78
current,149,8306,77
current,150,8382,76
current,151,8457,75
current,152,8531,74
current,153,8604,73
current,154,8676,72
current,155,8747,71
current,156,8818,71
current,157,8889,71
current,158,8960,71
current,151,8683,89
current,150,8594,88
current,149,8506,89
current,148,8417,90
current,147,8327,90
current,146,8237,91
current,145,8146,92
current,144,8054,93
current,143,7961,94
current,142,7867,95
current,141,7772,96
current,140,7676,97
current,139,7579,98
current,138,7481,99
current,137,7382,100
current,136,7282,100
current,135,7182,100
current,134,7082,100
current,133,6982,100
current,132,6882,100
current,131,6782,100
current,130,6682,100
