x,longitude,latitude,date
21687,-122.077774,37.957572,01/01/2000
21688,-122.077774,37.957572,01/01/2001
21689,-122.077774,37.957572,01/01/2002
21690,-122.077774,37.957572,01/01/2003
21691,-122.077774,37.957572,01/01/2004
21692,-122.077774,37.957572,01/01/2005
21693,-122.416582,37.779278,01/01/1995
21694,-122.416582,37.779278,01/01/1996
21695,-122.416582,37.779278,01/01/1998
21696,-122.416582,37.779278,01/01/1999
21697,-121.885066,37.238842,01/01/1996
21698,-122.504286,37.970948,01/01/1996
21699,-122.30248,37.918024,01/01/1995
21700,-122.564439,37.935324,01/01/1996
21701,-122.504286,37.970948,01/01/1996
21702,-122.58549,38.033922,01/01/1994
21703,-122.58549,38.033922,01/01/1995
21704,-122.574526,38.225816,01/01/1997
21705,-122.574526,38.225816,01/01/1998
21706,-122.574526,38.225816,01/01/1999
21707,-122.574526,38.225816,01/01/2000
21708,-121.705327,37.189396,01/01/1996
21709,-122.504286,37.970948,01/01/1996
21710,-86.742478,34.710815,01/01/1996
21711,-86.742478,34.710815,01/01/1997
21712,-86.742478,34.710815,01/01/1998
21713,-122.416582,37.779278,01/01/1996
21714,-122.416582,37.779278,01/01/1997
21715,-122.416582,37.779278,01/01/1998
21716,-122.416582,37.779278,01/01/1999
21717,-122.416582,37.779278,01/01/2000
21718,-122.416582,37.779278,01/01/2001
21719,-122.416582,37.779278,01/01/2003
21720,-122.416582,37.779278,01/01/2005
21721,-122.416582,37.779278,01/01/2009
21722,-122.458632,37.73403,01/01/1996
21723,-122.458632,37.73403,01/01/1997
21724,-122.504286,37.970948,01/01/1996
21725,-122.238779,37.811277,01/01/1994
21726,-122.238779,37.811277,01/01/1995
21727,-122.238779,37.811277,01/01/1996
21728,-122.459982,37.778779,01/01/1996
21729,-122.459982,37.778779,01/01/1997
21730,-122.58549,38.033922,01/01/1996
21731,-122.58549,38.033922,01/01/1997
21732,-122.58549,38.033922,01/01/1998
21733,-122.58549,38.033922,01/01/1999
21734,-122.58549,38.033922,01/01/2000
21735,-122.27608,37.892675,01/01/1996
21736,-122.58549,38.033922,01/01/1996
21737,-122.099224,37.838926,01/01/1993
21738,-122.099224,37.838926,01/01/1995
21739,-122.099224,37.838926,01/01/2012
21740,-121.705327,37.189396,01/01/1995
21741,-121.921498,37.680181,01/01/1996
21742,-121.921498,37.680181,01/01/1997
21743,-121.921498,37.680181,01/01/1998
21744,-122.235639,37.462158,01/01/1996
21745,-122.443182,37.74363,01/01/1994
21746,-122.443182,37.74363,01/01/1995
21747,-122.443182,37.74363,01/01/1996
21748,-122.443182,37.74363,01/01/1997
21749,-122.443182,37.74363,01/01/1998
21750,-122.443182,37.74363,01/01/1999
21751,-122.443182,37.74363,01/01/2000
21752,-122.443182,37.74363,01/01/2002
21753,-122.138765,37.467338,01/01/1996
21754,-122.138765,37.467338,01/01/1998
21755,-122.138765,37.467338,01/01/1999
21756,-122.138765,37.467338,01/01/2000
21757,-122.138765,37.467338,01/01/2003
21758,-122.138765,37.467338,01/01/2006
21759,-122.120089,37.901223,01/01/1996
21760,-122.120089,37.901223,01/01/1997
21761,-122.120089,37.901223,01/01/1998
21762,-122.120089,37.901223,01/01/1999
21763,-122.491682,37.777129,01/01/1996
21764,-122.092324,37.635482,01/01/1996
21765,-122.243067,37.735088,01/01/1997
21766,-122.504286,37.970948,01/01/1996
21767,-122.504286,37.970948,01/01/1996
21768,-122.536337,37.947874,01/01/1997
21769,-122.536337,37.947874,01/01/1998
21770,-122.536337,37.947874,01/01/1999
21771,-122.443882,37.769079,01/01/1995
21772,-121.128336,39.110986,01/01/1996
21773,-122.504286,37.970948,01/01/1996
21774,-122.869654,38.407222,01/01/1996
21775,-122.504286,37.970948,01/01/1996
21776,-122.58549,38.033922,01/01/1996
21777,-122.260429,37.891825,01/01/1998
21778,-122.260429,37.891825,01/01/1999
21779,-122.260429,37.891825,01/01/2000
21780,-122.504286,37.970948,01/01/1996
21781,-122.222278,37.847076,01/01/1996
21782,-122.30248,37.918024,01/01/1994
21783,-122.30248,37.918024,01/01/1995
21784,-122.30248,37.918024,01/01/1997
21785,-121.705327,37.189396,01/01/1995
21786,-121.705327,37.189396,01/01/1996
21787,-122.26553,37.879825,01/01/1996
21788,-122.437032,37.786028,01/01/1996
21789,-122.437032,37.786028,01/01/1998
21790,-122.099224,37.838926,01/01/1994
21791,-122.27573,37.865725,01/01/1996
21792,-121.975531,37.768556,01/01/1996
21793,-121.705327,37.189396,01/01/1994
21794,-121.705327,37.189396,01/01/1995
21795,-122.58549,38.033922,01/01/1996
21796,-122.58549,38.033922,01/01/1997
21797,-122.58549,38.033922,01/01/1998
21798,-122.58549,38.033922,01/01/2000
21799,-122.458632,37.73403,01/01/2002
21800,-122.458632,37.73403,01/01/2003
21801,-122.458632,37.73403,01/01/2004
21802,-122.458632,37.73403,01/01/2005
21803,-122.458632,37.73403,01/01/2006
21804,-122.458632,37.73403,01/01/2007
21805,-122.458632,37.73403,01/01/2009
21806,-122.504286,37.970948,01/01/1996
21807,-122.504286,37.970948,01/01/1998
21808,-122.887717,38.112571,01/01/1996
21809,-122.887717,38.112571,01/01/1997
21810,-122.037045,37.906873,01/01/1993
21811,-122.037045,37.906873,01/01/1994
21812,-122.037045,37.906873,01/01/1995
21813,-122.037045,37.906873,01/01/1996
21814,-122.037045,37.906873,01/01/1997
21815,-122.037045,37.906873,01/01/1998
21816,-120.793742,35.402295,01/01/1996
21817,-122.408782,37.791028,01/01/2004
21818,-121.898741,37.688244,01/01/1996
21819,-121.898741,37.688244,01/01/1997
21820,-121.898741,37.688244,01/01/1999
21821,-122.401289,38.537757,01/01/1996
21822,-122.420782,37.795219,01/01/2004
21823,-122.420782,37.795219,01/01/2005
21824,-122.037045,37.906873,01/01/1996
21825,-122.037045,37.906873,01/01/1997
21826,-122.037045,37.906873,01/01/1998
21827,-122.037045,37.906873,01/01/1999
21828,-122.037045,37.906873,01/01/2000
21829,-122.037045,37.906873,01/01/2001
21830,-122.037045,37.906873,01/01/2002
21831,-122.037045,37.906873,01/01/2003
21832,-122.037045,37.906873,01/01/2004
21833,-122.037045,37.906873,01/01/2010
21834,-122.562937,37.886325,01/01/1995
21835,-122.562937,37.886325,01/01/1996
21836,-122.562937,37.886325,01/01/1997
21837,-122.562937,37.886325,01/01/1998
21838,-122.562937,37.886325,01/01/1999
21839,-122.536337,37.947874,01/01/1996
21840,-122.27608,37.892675,01/01/1996
21841,-122.27608,37.892675,01/01/1997
21842,-122.27608,37.892675,01/01/1998
21843,-122.27608,37.892675,01/01/1999
21844,-122.27608,37.892675,01/01/2000
21845,-122.27608,37.892675,01/01/2001
21846,-122.27608,37.892675,01/01/2002
21847,-122.27608,37.892675,01/01/2003
21848,-122.27608,37.892675,01/01/2004
21849,-122.27608,37.892675,01/01/2005
21850,-122.27608,37.892675,01/01/2006
21851,-122.27608,37.892675,01/01/2007
21852,-122.536337,37.947874,01/01/1996
21853,-122.067431,37.936723,01/01/2007
21854,-122.013355,37.988871,01/01/1996
21855,-122.483232,37.743857,01/01/1996
21856,-122.483232,37.743857,01/01/1997
21857,-122.242029,37.85983,01/01/1995
21858,-122.27608,37.892675,01/01/1996
21859,-122.27608,37.892675,01/01/1997
21860,-122.27608,37.892675,01/01/1998
21861,-122.27608,37.892675,01/01/1999
21862,-122.27608,37.892675,01/01/2000
21863,-122.27608,37.892675,01/01/2001
21864,-122.607791,37.981723,01/01/1996
21865,-121.705327,37.189396,01/01/1996
21866,-122.022872,37.953672,01/01/1997
21867,-122.416281,37.748932,01/01/1996
21868,-122.28301,47.857022,01/01/1996
21869,-122.304079,37.541486,01/01/1994
21870,-122.443882,37.769079,01/01/1994
21871,-122.443882,37.769079,01/01/1995
21872,-122.238779,37.811277,01/01/1996
21873,-122.012778,38.407405,01/01/1996
21874,-122.012778,38.407405,01/01/1997
21875,-122.012778,38.407405,01/01/1998
21876,-122.012778,38.407405,01/01/1999
21877,-122.012778,38.407405,01/01/2000
21878,-122.012778,38.407405,01/01/2001
21879,-122.012778,38.407405,01/01/2002
21880,-120.95855,39.196288,01/01/1996
21881,-122.504286,37.970948,01/01/1996
21882,-122.504286,37.970948,01/01/1996
21883,-122.504286,37.970948,01/01/1997
21884,-122.504286,37.970948,01/01/1998
21885,-122.504286,37.970948,01/01/1999
21886,-122.439332,37.758279,01/01/2006
21887,-121.91605,37.676781,01/01/1996
21888,-121.749016,38.521776,01/01/1996
21889,-121.749016,38.521776,01/01/1997
21890,-121.749016,38.521776,01/01/1998
21891,-122.439332,37.758279,01/01/1995
21892,-122.439332,37.758279,01/01/1996
21893,-122.256729,37.866975,01/01/1996
21894,-122.256729,37.866975,01/01/1997
21895,-122.459982,37.778779,01/01/1996
21896,-122.29339,37.516644,01/01/1996
21897,-122.33063,37.541886,01/01/1995
21898,-122.070625,37.873343,01/01/1996
21899,-122.070625,37.873343,01/01/1997
21900,-122.070625,37.873343,01/01/1998
21901,-122.416281,37.748932,01/01/1996
21902,-122.869654,38.407222,01/01/1996
21903,-122.29548,37.833876,01/01/1995
21904,-122.459982,37.778779,01/01/1996
21905,-121.895798,37.38478,01/01/1996
21906,-121.705327,37.189396,01/01/1994
21907,-122.437032,37.786028,01/01/1996
21908,-122.410182,37.801928,01/01/1996
21909,-122.269978,37.553774,01/01/2007
21910,-122.222278,37.847076,01/01/1996
21911,-120.693505,35.75624,01/01/1996
21912,-122.439332,37.758279,01/01/1998
21913,-122.439332,37.758279,01/01/1999
21914,-122.439332,37.758279,01/01/2000
21915,-122.439332,37.758279,01/01/2001
21916,-122.439332,37.758279,01/01/2002
21917,-122.439332,37.758279,01/01/2003
21918,-122.439332,37.758279,01/01/2004
21919,-122.439332,37.758279,01/01/2005
21920,-122.439332,37.758279,01/01/2006
21921,-122.439332,37.758279,01/01/2007
21922,-122.439332,37.758279,01/01/2008
21923,-122.439332,37.758279,01/01/2010
21924,-122.439332,37.758279,01/01/2011
21925,-122.29878,37.807967,01/01/1996
21926,-122.222278,37.847076,01/01/1996
21927,-122.29828,37.889525,01/01/1996
21928,-122.410182,37.801928,01/01/1998
21929,-122.222278,37.847076,01/01/1996
21930,-121.705327,37.189396,01/01/1996
21931,-122.33063,37.541886,01/01/1996
21932,-122.222278,37.847076,01/01/1996
21933,-122.443882,37.769079,01/01/1996
21934,-122.443882,37.769079,01/01/1997
21935,-121.949418,37.05297,01/01/2001
21936,-121.949418,37.05297,01/01/2002
21937,-122.685568,38.008973,01/01/1996
21938,-122.685568,38.008973,01/01/1997
21939,-122.685568,38.008973,01/01/1999
21940,-122.29339,37.516644,01/01/1996
21941,-122.504286,37.970948,01/01/1994
21942,-122.222278,37.847076,01/01/1996
21943,-122.620893,38.09502,01/01/1996
21944,-122.620893,38.09502,01/01/1998
21945,-121.705327,37.189396,01/01/2010
21946,-122.536337,37.947874,01/01/2011
21947,-122.242029,37.85983,01/01/1996
21948,-122.242029,37.85983,01/01/1998
21949,-122.242029,37.85983,01/01/1999
21950,-122.30248,37.918024,01/01/1996
21951,-122.242029,37.85983,01/01/1996
21952,-121.864451,37.952389,01/01/1999
21953,-122.416281,37.748932,01/01/1996
21954,-122.416281,37.748932,01/01/1996
21955,-122.067431,37.936723,01/01/1995
21956,-122.067431,37.936723,01/01/1998
21957,-122.120089,37.901223,01/01/1996
21958,-122.204578,37.802777,01/01/1995
21959,-111.634532,45.782744,01/01/1994
21960,-111.634532,45.782744,01/01/1995
21961,-111.634532,45.782744,01/01/1996
21962,-111.634532,45.782744,01/01/1997
21963,-111.634532,45.782744,01/01/1999
21964,-122.562937,37.886325,01/01/1996
21965,-111.938216,41.178343,01/01/1996
21966,-111.938216,41.178343,01/01/1998
21967,-111.938216,41.178343,01/01/1999
21968,-122.540951,38.027654,01/01/1996
21969,-121.705327,37.189396,01/01/2003
21970,-121.705327,37.189396,01/01/2004
21971,-121.705327,37.189396,01/01/2005
21972,-122.620893,38.09502,01/01/1996
21973,-122.620893,38.09502,01/01/1997
21974,-122.512035,37.925039,01/01/1996
21975,-122.512035,37.925039,01/01/2000
21976,-121.705327,37.189396,01/01/1994
21977,-77.039798,38.919261,01/01/1997
21978,-122.393681,37.769029,01/01/1997
21979,-122.412131,37.775678,01/01/1996
21980,-122.138765,37.467338,01/01/1998
21981,-122.138765,37.467338,01/01/1999
21982,-122.138765,37.467338,01/01/2000
21983,-122.437032,37.786028,01/01/1996
21984,-122.443182,37.74363,01/01/1997
21985,-122.541739,38.06372,01/01/1994
21986,-122.541739,38.06372,01/01/1995
21987,-122.541739,38.06372,01/01/1996
21988,-122.541739,38.06372,01/01/1997
21989,-122.541739,38.06372,01/01/1998
21990,-122.260429,37.891825,01/01/1997
21991,-122.260429,37.891825,01/01/1999
21992,-121.705327,37.189396,01/01/1996
21993,-121.705327,37.189396,01/01/1997
21994,-122.260429,37.891825,01/01/1996
21995,-122.260429,37.891825,01/01/1997
21996,-122.260429,37.891825,01/01/1998
21997,-122.260429,37.891825,01/01/1999
21998,-122.260429,37.891825,01/01/2000
21999,-122.260429,37.891825,01/01/2001
22000,-122.260429,37.891825,01/01/2002
22001,-122.260429,37.891825,01/01/2003
22002,-122.235639,37.462158,01/01/1996
22003,-122.235639,37.462158,01/01/1998
22004,-122.58549,38.033922,01/01/1996
22005,-122.144826,37.893124,01/01/1996
22006,-122.29815,37.498586,01/01/1994
22007,-122.29815,37.498586,01/01/2001
22008,-122.238779,37.811277,01/01/1996
22009,-122.238779,37.811277,01/01/1997
22010,-122.092324,37.635482,01/01/1996
22011,-122.260429,37.891825,01/01/1994
22012,-122.27018,37.809435,01/01/1994
22013,-122.384032,37.947523,01/01/1996
22014,-122.384032,37.947523,01/01/1997
22015,-122.384032,37.947523,01/01/1998
22016,-122.099224,37.838926,01/01/1996
22017,-122.260429,37.891825,01/01/1998
22018,-122.238779,37.811277,01/01/1996
22019,-122.144826,37.893124,01/01/1996
22020,-122.144826,37.893124,01/01/1997
22021,-122.144826,37.893124,01/01/1998
22022,-122.144826,37.893124,01/01/1999
22023,-122.144826,37.893124,01/01/2000
22024,-122.144826,37.893124,01/01/2001
22025,-122.144826,37.893124,01/01/2002
22026,-122.077774,37.957572,01/01/1998
22027,-122.077774,37.957572,01/01/2001
22028,-117.267169,33.082192,01/01/1996
22029,-122.420782,37.795219,01/01/2005
22030,-122.420782,37.795219,01/01/2006
22031,-122.420782,37.795219,01/01/2007
22032,-122.420782,37.795219,01/01/2008
22033,-122.420782,37.795219,01/01/2009
22034,-122.420782,37.795219,01/01/2010
22035,-122.416281,37.748932,01/01/1996
22036,-122.416281,37.748932,01/01/1997
22037,-122.416281,37.748932,01/01/1998
22038,-122.412131,37.775678,01/01/1996
22039,-121.975531,37.768556,01/01/1996
22040,-122.534237,37.936624,01/01/1996
22041,-121.705327,37.189396,01/01/1997
22042,-121.705327,37.189396,01/01/1998
22043,-121.705327,37.189396,01/01/1999
22044,-121.705327,37.189396,01/01/2000
22045,-122.120089,37.901223,01/01/1996
22046,-122.222278,37.847076,01/01/1996
22047,-122.222278,37.847076,01/01/1997
22048,-122.264779,37.770563,01/01/1998
22049,-123.734377,39.319949,01/01/1996
22050,-121.705327,37.189396,01/01/1993
22051,-121.705327,37.189396,01/01/1994
22052,-121.906329,37.714402,01/01/1996
22053,-122.222278,37.847076,01/01/1996
22054,-117.769442,33.640302,01/01/1996
22055,-121.906329,37.714402,01/01/1996
22056,-121.705327,37.189396,01/01/2006
22057,-122.240179,37.843126,01/01/1996
22058,-122.483232,37.743857,01/01/1996
22059,-122.483232,37.743857,01/01/1997
22060,-122.29815,37.498586,01/01/2006
22061,-122.29815,37.498586,01/01/2007
22062,-122.29815,37.498586,01/01/2008
22063,-122.29815,37.498586,01/01/2009
22064,-122.29815,37.498586,01/01/2010
22065,-122.29815,37.498586,01/01/2011
22066,-122.459982,37.778779,01/01/1997
22067,-121.705327,37.189396,01/01/1997
22068,-122.435732,37.79967,01/01/2006
22069,-122.561689,38.022322,01/01/1995
22070,-122.561689,38.022322,01/01/1996
22071,-122.120089,37.901223,01/01/1998
22072,-122.30248,37.918024,01/01/1996
22073,-122.26328,37.834776,01/01/2006
22074,-122.439382,37.721981,01/01/1994
22075,-122.439382,37.721981,01/01/1995
22076,-122.439382,37.721981,01/01/1997
22077,-122.439382,37.721981,01/01/1998
22078,-122.30093,37.929123,01/01/1997
22079,-122.30093,37.929123,01/01/1998
22080,-122.30093,37.929123,01/01/1999
22081,-122.30093,37.929123,01/01/2000
22082,-121.705327,37.189396,01/01/1996
22083,-121.705327,37.189396,01/01/1997
22084,-122.120089,37.901223,01/01/1996
22085,-121.705327,37.189396,01/01/1999
22086,-122.238779,37.811277,01/01/1998
22087,-73.568126,41.208519,01/01/1997
22088,-73.568126,41.208519,01/01/1998
22089,-122.053573,37.914851,01/01/1998
22090,-122.384032,37.947523,01/01/1997
22091,-122.458632,37.73403,01/01/1997
22092,-121.705327,37.189396,01/01/1996
22093,-168.021815,24.859832,01/01/1993
22094,-168.021815,24.859832,01/01/1995
22095,-121.864451,37.952389,01/01/1996
22096,-122.435732,37.79967,01/01/1994
22097,-122.186373,37.439616,01/01/1997
22098,-121.3924,36.828078,01/01/1998
22099,-121.777874,38.209069,01/01/1998
22100,-121.777874,38.209069,01/01/1999
22101,-121.777874,38.209069,01/01/2000
22102,-121.777874,38.209069,01/01/2001
22103,-121.777874,38.209069,01/01/2002
22104,-121.777874,38.209069,01/01/2003
22105,-121.777874,38.209069,01/01/2004
22106,-121.777874,38.209069,01/01/2005
22107,-121.777874,38.209069,01/01/2006
22108,-121.777874,38.209069,01/01/2007
22109,-121.777874,38.209069,01/01/2008
22110,-121.749016,38.521776,01/01/1999
22111,-121.749016,38.521776,01/01/2000
22112,-122.443182,37.74363,01/01/2000
22113,-117.865325,33.599956,01/01/1996
22114,-122.28713,37.864425,01/01/1997
22115,-122.144826,37.893124,01/01/1994
22116,-122.144826,37.893124,01/01/1995
22117,-122.144826,37.893124,01/01/1996
22118,-122.144826,37.893124,01/01/1998
22119,-121.975531,37.768556,01/01/2003
22120,-117.741315,33.520941,01/01/1996
22121,-117.741315,33.520941,01/01/1998
22122,-117.741315,33.520941,01/01/1999
22123,-117.741315,33.520941,01/01/2000
22124,-122.531423,37.850417,01/01/1997
22125,-122.531423,37.850417,01/01/1998
22126,-117.769442,33.640302,01/01/1996
22127,-122.344381,37.925174,01/01/1994
22128,-122.607791,37.981723,01/01/1998
22129,-122.787101,38.512761,01/01/1994
22130,-122.787101,38.512761,01/01/1995
22131,-122.787101,38.512761,01/01/1996
22132,-122.787101,38.512761,01/01/1997
22133,-122.787101,38.512761,01/01/1998
22134,-122.787101,38.512761,01/01/1999
22135,-122.787101,38.512761,01/01/2000
22136,-122.787101,38.512761,01/01/2001
22137,-122.787101,38.512761,01/01/2002
22138,-122.787101,38.512761,01/01/2003
22139,-117.89274,33.606521,01/01/1996
22140,-73.984132,40.664322,01/01/1996
22141,-73.984132,40.664322,01/01/1998
22142,-122.186373,37.439616,01/01/1995
22143,-117.769442,33.640302,01/01/1996
22144,-117.769442,33.640302,01/01/1997
22145,-117.769442,33.640302,01/01/1998
22146,-117.769442,33.640302,01/01/1999
22147,-117.769442,33.640302,01/01/2000
22148,-117.769442,33.640302,01/01/2001
22149,-117.769442,33.640302,01/01/1996
22150,-117.769442,33.640302,01/01/1997
22151,-117.741315,33.520941,01/01/1996
22152,-117.769442,33.640302,01/01/1996
22153,-117.875189,33.637771,01/01/1996
22154,-121.705327,37.189396,01/01/2000
22155,-117.833298,33.555291,01/01/1998
22156,-117.782805,33.615525,01/01/1996
22157,-121.955399,37.777208,01/01/2010
22158,-122.27573,37.865725,01/01/1994
22159,-122.27573,37.865725,01/01/1995
22160,-122.27573,37.865725,01/01/1996
22161,-122.27573,37.865725,01/01/1997
22162,-122.27573,37.865725,01/01/1998
22163,-122.27573,37.865725,01/01/1999
22164,-122.27573,37.865725,01/01/2000
22165,-122.27573,37.865725,01/01/2005
22166,-122.27573,37.865725,01/01/2008
22167,-122.27573,37.865725,01/01/2009
22168,-122.27573,37.865725,01/01/2010
22169,-117.833298,33.555291,01/01/1996
22170,-117.833298,33.555291,01/01/2000
22171,-117.769442,33.640302,01/01/1996
22172,-121.705327,37.189396,01/01/1998
22173,-121.898741,37.688244,01/01/1997
22174,-117.782805,33.615525,01/01/1996
22175,-117.782805,33.615525,01/01/1997
22176,-117.782805,33.615525,01/01/2000
22177,-122.238779,37.811277,01/01/1997
22178,-122.238779,37.811277,01/01/1998
22179,-117.763886,33.685069,01/01/1996
22180,-122.120089,37.901223,01/01/1996
22181,-122.58549,38.033922,01/01/1994
22182,-117.741315,33.520941,01/01/1996
22183,-117.741315,33.520941,01/01/1997
22184,-117.741315,33.520941,01/01/1998
22185,-122.536337,37.947874,01/01/1997
22186,-122.536337,37.947874,01/01/1998
22187,-122.27608,37.892675,01/01/1998
22188,-122.443182,37.74363,01/01/1997
22189,-121.705327,37.189396,01/01/1994
22190,-122.260429,37.891825,01/01/1996
22191,-122.158621,37.715629,01/01/1998
22192,-122.158621,37.715629,01/01/1999
22193,-122.158621,37.715629,01/01/2000
22194,-122.242029,37.85983,01/01/1997
22195,-122.242029,37.85983,01/01/1998
22196,-122.242029,37.85983,01/01/1999
22197,-122.242029,37.85983,01/01/2000
22198,-122.242029,37.85983,01/01/2003
22199,-122.607111,48.499172,01/01/2000
22200,-122.607111,48.499172,01/01/2001
22201,-121.688623,36.521811,01/01/1995
22202,-121.885066,37.238842,01/01/1997
22203,-121.705327,37.189396,01/01/1997
22204,-121.705327,37.189396,01/01/1997
22205,-121.705327,37.189396,01/01/1998
22206,-121.91605,37.676781,01/01/1997
22207,-122.222278,37.847076,01/01/1998
22208,-121.97412,37.67513,01/01/1994
22209,-122.416582,37.779278,01/01/2005
22210,-122.416582,37.779278,01/01/2006
22211,-121.864451,37.952389,01/01/1994
22212,-121.864451,37.952389,01/01/1995
22213,-121.864451,37.952389,01/01/1998
22214,-92.195113,36.410457,01/01/1997
22215,-92.195113,36.410457,01/01/1998
22216,-117.865325,33.599956,01/01/1998
22217,-122.420782,37.795219,01/01/1997
22218,-122.111126,37.052748,01/01/1997
22219,-121.63741,36.641676,01/01/1998
22220,-122.443182,37.74363,01/01/1997
22221,-122.260429,37.891825,01/01/1997
22222,-122.260429,37.891825,01/01/1998
22223,-122.260429,37.891825,01/01/2001
22224,-122.260429,37.891825,01/01/2002
22225,-121.97362,37.589084,01/01/1997
22226,-121.705327,37.189396,01/01/1994
22227,-122.256729,37.866975,01/01/1997
22228,-122.256729,37.866975,01/01/1998
22229,-122.256729,37.866975,01/01/1999
22230,-122.256729,37.866975,01/01/2001
22231,-121.705327,37.189396,01/01/1997
22232,-121.705327,37.189396,01/01/1995
22233,-121.705327,37.189396,01/01/1996
22234,-121.705327,37.189396,01/01/1997
22235,-121.705327,37.189396,01/01/1998
22236,-121.705327,37.189396,01/01/1999
22237,-121.705327,37.189396,01/01/2000
22238,-121.705327,37.189396,01/01/2001
22239,-121.705327,37.189396,01/01/2002
22240,-121.705327,37.189396,01/01/2003
22241,-121.705327,37.189396,01/01/2004
22242,-122.475234,37.676864,01/01/1997
22243,-122.30248,37.918024,01/01/1994
22244,-122.120089,37.901223,01/01/1996
22245,-122.269978,37.553774,01/01/1997
22246,-122.415566,37.389057,01/01/1996
22247,-122.120089,37.901223,01/01/1997
22248,-122.120089,37.901223,01/01/1998
22249,-122.120089,37.901223,01/01/1999
22250,-122.120089,37.901223,01/01/2003
22251,-122.120089,37.901223,01/01/2004
22252,-122.120089,37.901223,01/01/2005
22253,-122.120089,37.901223,01/01/2006
22254,-122.562937,37.886325,01/01/1994
22255,-122.562937,37.886325,01/01/1995
22256,-71.086095,42.347207,01/01/1994
22257,-71.086095,42.347207,01/01/1995
22258,-71.086095,42.347207,01/01/1996
22259,-71.086095,42.347207,01/01/1997
22260,-71.086095,42.347207,01/01/1998
22261,-71.086095,42.347207,01/01/1999
22262,-71.086095,42.347207,01/01/2000
22263,-122.144826,37.893124,01/01/2002
22264,-122.144826,37.893124,01/01/2004
22265,-122.144826,37.893124,01/01/2005
22266,-122.144826,37.893124,01/01/2007
22267,-122.144826,37.893124,01/01/2010
22268,-122.437032,37.786028,01/01/1997
22269,-120.95855,39.196288,01/01/1994
22270,-122.242029,37.85983,01/01/1995
22271,-122.242029,37.85983,01/01/2011
22272,-122.242029,37.85983,01/01/2012
22273,-122.077774,37.957572,01/01/1997
22274,-122.410182,37.801928,01/01/1994
22275,-122.410182,37.801928,01/01/1997
22276,-122.410182,37.801928,01/01/1998
22277,-121.705327,37.189396,01/01/1996
22278,-122.620893,38.09502,01/01/1995
22279,-122.032061,38.1012,01/01/1997
22280,-122.032061,38.1012,01/01/1998
22281,-122.032061,38.1012,01/01/1999
22282,-122.032061,38.1012,01/01/2000
22283,-122.032061,38.1012,01/01/2001
22284,-122.032061,38.1012,01/01/2002
22285,-122.032061,38.1012,01/01/2005
22286,-122.032061,38.1012,01/01/2006
22287,-122.032061,38.1012,01/01/2007
22288,-122.032061,38.1012,01/01/2008
22289,-122.032061,38.1012,01/01/2009
22290,-122.032061,38.1012,01/01/2010
22291,-122.032061,38.1012,01/01/2011
22292,-122.032061,38.1012,01/01/2012
22293,-121.885066,37.238842,01/01/1996
22294,-122.240179,37.843126,01/01/1997
22295,-122.120089,37.901223,01/01/1997
22296,-122.120089,37.901223,01/01/1999
22297,-122.120089,37.901223,01/01/2000
22298,-122.420782,37.795219,01/01/1994
22299,-121.960045,37.951661,01/01/2000
22300,-122.070625,37.873343,01/01/1998
22301,-122.070625,37.873343,01/01/1999
22302,-122.070625,37.873343,01/01/2000
22303,-122.070625,37.873343,01/01/2001
22304,-122.070625,37.873343,01/01/2002
22305,-122.070625,37.873343,01/01/2003
22306,-122.070625,37.873343,01/01/2004
22307,-122.238779,37.811277,01/01/1994
22308,-122.120089,37.901223,01/01/1999
22309,-122.476819,38.255943,01/01/1997
22310,-122.476819,38.255943,01/01/1998
22311,-122.476819,38.255943,01/01/1999
22312,-122.476819,38.255943,01/01/2000
22313,-122.476819,38.255943,01/01/2001
22314,-122.476819,38.255943,01/01/2002
22315,-122.476819,38.255943,01/01/2003
22316,-122.476819,38.255943,01/01/2004
22317,-122.476819,38.255943,01/01/2005
22318,-122.476819,38.255943,01/01/2008
22319,-122.476819,38.255943,01/01/2009
22320,-121.862128,37.646081,01/01/1995
22321,-121.862128,37.646081,01/01/1996
22322,-121.862128,37.646081,01/01/1997
22323,-121.862128,37.646081,01/01/1998
22324,-121.862128,37.646081,01/01/1999
22325,-121.862128,37.646081,01/01/2000
22326,-121.862128,37.646081,01/01/2001
22327,-121.862128,37.646081,01/01/2002
22328,-121.862128,37.646081,01/01/2003
22329,-121.862128,37.646081,01/01/2006
22330,-121.723862,37.272289,01/01/1994
22331,-121.723862,37.272289,01/01/1995
22332,-121.723862,37.272289,01/01/1996
22333,-122.822588,38.265366,01/01/1997
22334,-122.822588,38.265366,01/01/1998
22335,-122.822588,38.265366,01/01/1999
22336,-122.438783,37.687509,01/01/1997
22337,-122.438783,37.687509,01/01/1998
22338,-122.077774,37.957572,01/01/1997
22339,-122.077774,37.957572,01/01/1998
22340,-122.439332,37.758279,01/01/1997
22341,-122.480015,37.616774,01/01/1997
22342,-122.480015,37.616774,01/01/1998
22343,-122.480015,37.616774,01/01/1999
22344,-122.480015,37.616774,01/01/2000
22345,-122.480015,37.616774,01/01/2001
22346,-122.480015,37.616774,01/01/2002
22347,-122.480015,37.616774,01/01/2003
22348,-122.480015,37.616774,01/01/2004
22349,-122.480015,37.616774,01/01/2005
22350,-122.480015,37.616774,01/01/2006
22351,-122.480015,37.616774,01/01/2007
22352,-122.480015,37.616774,01/01/2008
